mentee_id,rank,mentor_id,mentor_name,profession,mentor_rating,organic_score,final_score,is_boosted,top_factor,profile_penalized,w_skill_contrib,w_domain_contrib,w_exp_contrib,w_rating_contrib
mentee_86b45427,2,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.564,0.6148,True,rating,True,0.0,0.0833,0.195,0.2857
mentee_86b45427,3,mentor_4c518774,Полина Волков,Database Engineer,4.9,0.6127,0.6127,False,rating,True,0.0,0.1473,0.1654,0.3
mentee_86b45427,4,mentor_13adc44c,Александр Морозов,Backend Developer,5.0,0.6062,0.6062,False,rating,True,0.0,0.1479,0.1583,0.3
mentee_86b45427,5,mentor_31667e62,Надежда Морозов,Go Developer,4.8,0.5576,0.5576,False,rating,True,0.0,0.1446,0.1129,0.3
mentee_f3e174ea,1,mentor_d539ab4f,Владимир Фёдоров,Data Scientist,4.8,0.6579,0.7829,True,rating,True,0.0,0.2477,0.1601,0.25
mentee_f3e174ea,2,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.6975,0.7603,True,domain,True,0.0,0.2522,0.2072,0.2381
mentee_f3e174ea,3,mentor_dceb1a85,Юлия Николаев,BI Analyst,4.4,0.6451,0.7225,True,domain,True,0.0,0.2471,0.1957,0.2024
mentee_f3e174ea,4,mentor_9d15fed7,Денис Захаров,NLP Engineer,4.3,0.64,0.64,False,domain,True,0.0,0.2538,0.1957,0.1905
mentee_f3e174ea,5,mentor_4af02f56,Максим Алексеев,Research Scientist,4.7,0.6197,0.6197,False,domain,True,0.0,0.2501,0.1315,0.2381
mentee_7d02a0cb,1,mentor_8654fd42,Иван Козлов,React Developer,4.8,0.7138,0.7923,True,domain,True,0.0,0.3,0.2638,0.15
mentee_7d02a0cb,2,mentor_56105218,Ольга Петров,Frontend Developer,4.4,0.7534,0.7534,False,exp,True,0.0,0.3,0.332,0.1214
mentee_7d02a0cb,3,mentor_04d4bf40,Вера Морозов,Angular Developer,4.5,0.7508,0.7508,False,exp,True,0.0,0.3,0.3223,0.1286
mentee_7d02a0cb,4,mentor_14cf5716,Полина Кузнецов,Web Developer,3.9,0.727,0.727,False,exp,True,0.0,0.3,0.3412,0.0857
mentee_7d02a0cb,5,mentor_e90c474d,Алина Фёдоров,React Developer,4.1,0.712,0.712,False,exp,True,0.0,0.3,0.312,0.1
mentee_724ecf5b,1,mentor_d539ab4f,Владимир Фёдоров,Data Scientist,4.8,0.5704,0.6788,True,rating,True,0.0,0.1697,0.1507,0.25
mentee_724ecf5b,2,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.6058,0.6603,True,rating,True,0.0,0.1727,0.195,0.2381
mentee_724ecf5b,3,mentor_dceb1a85,Юлия Николаев,BI Analyst,4.4,0.5558,0.6225,True,rating,True,0.0,0.1692,0.1842,0.2024
mentee_724ecf5b,4,mentor_9d15fed7,Денис Захаров,NLP Engineer,4.3,0.5484,0.5484,False,rating,True,0.0,0.1738,0.1842,0.1905
mentee_724ecf5b,5,mentor_4af02f56,Максим Алексеев,Research Scientist,4.7,0.5331,0.5331,False,rating,True,0.0,0.1713,0.1237,0.2381
mentee_2a94efdd,1,mentor_13adc44c,Александр Морозов,Backend Developer,5.0,0.7571,0.7571,False,domain,False,0.0714,0.3204,0.132,0.2333
mentee_2a94efdd,2,mentor_2c29357e,Елена Кузнецов,Database Engineer,3.5,0.6816,0.6816,False,domain,False,0.1111,0.319,0.1625,0.0889
mentee_2a94efdd,3,mentor_1a8e049f,Ирина Никитин,API Developer,3.9,0.6656,0.6656,False,domain,False,0.0909,0.3157,0.1256,0.1333
mentee_2a94efdd,4,mentor_9d6b2648,Тамара Морозов,Go Developer,4.3,0.6616,0.6616,False,domain,False,0.1111,0.3134,0.0594,0.1778
mentee_2a94efdd,5,mentor_29f33a59,Полина Волков,Backend Developer,3.8,0.6574,0.6574,False,domain,False,0.0714,0.3204,0.1434,0.1222
mentee_3b55dce7,1,mentor_e2a907f4,Тимур Соловьёв,Blockchain Developer,4.6,0.9233,0.9233,False,skill,False,0.2636,0.2636,0.1576,0.2385
mentee_3b55dce7,2,mentor_d9156405,Антон Морозов,Crypto Analyst,4.8,0.9228,0.9228,False,domain,False,0.2157,0.2636,0.1799,0.2636
mentee_3b55dce7,3,mentor_4b35f0b2,Кирилл Орлов,DeFi Developer,4.6,0.9053,0.9053,False,skill,False,0.2636,0.2636,0.1396,0.2385
mentee_3b55dce7,4,mentor_58b0992b,Ольга Лебедев,Blockchain Developer,3.9,0.7327,0.8792,True,skill,False,0.2636,0.2636,0.0549,0.1506
mentee_3b55dce7,5,mentor_a33c1349,Дарья Захаров,DeFi Developer,4.2,0.8731,0.8731,False,skill,False,0.2636,0.2636,0.1576,0.1883
mentee_ed4f7c72,1,mentor_c44e63fa,Вера Лебедев,SRE,4.4,0.8522,1.0226,True,skill,False,0.3182,0.2091,0.0673,0.2576
mentee_ed4f7c72,2,mentor_b2d6daa4,Алексей Макаров,Cloud Engineer,5.0,0.9005,0.9005,False,skill,False,0.3182,0.2091,0.055,0.3182
mentee_ed4f7c72,3,mentor_085cc4b3,Алина Фёдоров,Cloud Engineer,4.1,0.8656,0.8656,False,skill,False,0.2937,0.2091,0.1506,0.2121
mentee_ed4f7c72,4,mentor_2cf30255,Татьяна Борисов,Kubernetes Engineer,4.7,0.8425,0.8425,False,rating,False,0.2203,0.2091,0.1101,0.3031
mentee_ed4f7c72,5,mentor_66cea7cc,Ольга Борисов,DevOps Engineer,4.1,0.7394,0.7394,False,skill,False,0.3182,0.2091,0.0,0.2121
mentee_a79146a6,1,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.6875,0.7494,True,rating,True,0.0,0.1653,0.2229,0.2993
mentee_a79146a6,2,mentor_467dea2c,Андрей Морозов,Data Scientist,5.0,0.6489,0.6489,False,rating,True,0.0,0.1624,0.1723,0.3143
mentee_a79146a6,3,mentor_9d15fed7,Денис Захаров,NLP Engineer,4.3,0.6163,0.6163,False,rating,True,0.0,0.1664,0.2105,0.2395
mentee_a79146a6,4,mentor_1f8f33d5,Михаил Иванов,MLOps Engineer,4.5,0.587,0.587,False,rating,True,0.0,0.165,0.1526,0.2694
mentee_a79146a6,5,mentor_13adc44c,Александр Морозов,Backend Developer,5.0,0.5741,0.5741,False,rating,True,0.0,0.0789,0.181,0.3143
mentee_5a84cc1c,1,mentor_549c47f6,Алина Соколов,AppSec Engineer,4.7,0.909,0.909,False,domain,False,0.1857,0.2714,0.1934,0.2585
mentee_5a84cc1c,2,mentor_0f522631,Тимур Никитин,Penetration Tester,4.9,0.8964,0.8964,False,domain,False,0.1857,0.2714,0.1679,0.2714
mentee_5a84cc1c,3,mentor_49610000,Алина Михайлов,SOC Analyst,4.7,0.8835,0.8835,False,domain,False,0.1857,0.2714,0.1679,0.2585
mentee_5a84cc1c,4,mentor_21e431d6,Сергей Петров,Security Architect,4.8,0.8817,0.8817,False,domain,False,0.1857,0.2714,0.1532,0.2714
mentee_5a84cc1c,5,mentor_601923cb,Денис Степанов,Incident Response Analyst,4.3,0.8573,0.8573,False,domain,False,0.1857,0.2714,0.1934,0.2068
mentee_04d1d6c1,1,mentor_2cf30255,Татьяна Борисов,Kubernetes Engineer,4.7,0.9426,0.9426,False,domain,False,0.25,0.3,0.1069,0.2857
mentee_04d1d6c1,2,mentor_085cc4b3,Алина Фёдоров,Cloud Engineer,4.1,0.8963,0.8963,False,domain,False,0.25,0.3,0.1462,0.2
mentee_04d1d6c1,3,mentor_b2d6daa4,Алексей Макаров,Cloud Engineer,5.0,0.8784,0.8784,False,domain,False,0.225,0.3,0.0534,0.3
mentee_04d1d6c1,4,mentor_f26cf500,Антон Егоров,CI/CD Engineer,4.4,0.7639,0.7639,False,domain,False,0.1364,0.3,0.0847,0.2428
mentee_04d1d6c1,5,mentor_5c79d322,Александр Козлов,Infrastructure Engineer,3.1,0.6798,0.7614,True,domain,False,0.25,0.297,0.0756,0.0571
mentee_ed22ea01,1,mentor_e62e0294,Мария Макаров,Performance Tester,4.6,0.7523,0.7523,False,rating,True,0.0,0.1794,0.2736,0.2993
mentee_ed22ea01,2,mentor_d88f2e6c,Александр Борисов,Test Automation Engineer,3.5,0.63,0.7497,True,exp,True,0.0,0.1815,0.3225,0.126
mentee_ed22ea01,3,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.6857,0.7474,True,exp,True,0.0,0.0482,0.3225,0.3151
mentee_ed22ea01,4,mentor_6aea9f28,Григорий Борисов,QA Engineer,4.6,0.7467,0.7467,False,rating,True,0.0,0.1738,0.2736,0.2993
mentee_ed22ea01,5,mentor_7ef2509f,Мария Волков,Test Analyst,4.9,0.7439,0.7439,False,rating,True,0.0,0.1774,0.2357,0.3308
mentee_c2b8ea46,1,mentor_deb7b68e,Вера Никитин,Unreal Engine Developer,4.4,0.9402,1.0436,True,domain,False,0.25,0.35,0.1783,0.1619
mentee_c2b8ea46,2,mentor_fa1703d1,Иван Лебедев,Game Designer,4.2,0.865,0.9774,True,domain,False,0.25,0.3484,0.1237,0.1429
mentee_c2b8ea46,3,mentor_8c86abc6,Григорий Захаров,Technical Artist,4.4,0.9202,0.9202,False,domain,False,0.25,0.35,0.1583,0.1619
mentee_c2b8ea46,4,mentor_047dc0c4,Тимур Иванов,Gameplay Programmer,3.8,0.8751,0.8751,False,domain,False,0.25,0.3483,0.1721,0.1048
mentee_c2b8ea46,5,mentor_3bb6e198,Ольга Фёдоров,Technical Artist,3.5,0.8712,0.8712,False,domain,False,0.25,0.35,0.195,0.0762
mentee_706aa728,1,mentor_9376b8e5,Егор Волков,Mobile Architect,4.3,0.9143,1.0972,True,skill,False,0.4,0.2783,0.114,0.1219
mentee_706aa728,2,mentor_02659c85,Валерия Новиков,Android Developer,3.5,0.8106,0.9484,True,skill,False,0.4,0.28,0.0697,0.061
mentee_706aa728,3,mentor_bea5d5a1,Ольга Борисов,iOS Developer,4.5,0.9479,0.9479,False,skill,False,0.4,0.2785,0.1323,0.1371
mentee_706aa728,4,mentor_99d5dbc3,Александр Николаев,iOS Developer,4.6,0.9301,0.9301,False,skill,False,0.4,0.2785,0.1068,0.1448
mentee_706aa728,5,mentor_228eb8de,Людмила Степанов,Flutter Developer,3.7,0.8465,0.9058,True,skill,False,0.4,0.28,0.0903,0.0762
mentee_95b8ecbe,1,mentor_6c56c753,Павел Васильев,Web Developer,4.8,0.9581,0.9581,False,rating,False,0.14,0.26,0.2581,0.3
mentee_95b8ecbe,2,mentor_56105218,Ольга Петров,Frontend Developer,4.4,0.9274,0.9274,False,exp,False,0.14,0.26,0.2845,0.2428
mentee_95b8ecbe,3,mentor_a669ea81,Артём Смирнов,React Developer,4.5,0.9141,0.9141,False,exp,False,0.0969,0.26,0.3,0.2571
mentee_95b8ecbe,4,mentor_07276bdc,Григорий Борисов,UI Developer,4.4,0.9103,0.9103,False,exp,False,0.14,0.26,0.2674,0.2428
mentee_95b8ecbe,5,mentor_e90c474d,Алина Фёдоров,React Developer,4.1,0.8674,0.8674,False,exp,False,0.14,0.26,0.2674,0.2
mentee_0ec9ab1e,1,mentor_6ea7b2e6,Людмила Макаров,A/B Test Specialist,4.7,0.7447,0.8415,True,domain,True,0.0,0.3447,0.149,0.2511
mentee_0ec9ab1e,2,mentor_a49c021b,Ксения Соколов,Web Analyst,4.5,0.7763,0.7763,False,domain,True,0.0,0.352,0.1983,0.2259
mentee_0ec9ab1e,3,mentor_b93ba98d,Надежда Фёдоров,Growth Analyst,4.3,0.7366,0.7366,False,domain,True,0.0,0.3493,0.1864,0.2008
mentee_0ec9ab1e,4,mentor_b0698586,Максим Новиков,A/B Test Specialist,3.8,0.6008,0.715,True,domain,True,0.0,0.3447,0.1181,0.1381
mentee_0ec9ab1e,5,mentor_5a31b4e1,Алексей Михайлов,Product Analyst,4.5,0.7015,0.7015,False,domain,True,0.0,0.3462,0.1294,0.2259
mentee_411190f3,1,mentor_6c95988c,Тимур Семёнов,Kubernetes Engineer,3.7,0.9026,0.9026,False,skill,False,0.3571,0.1857,0.2714,0.0884
mentee_411190f3,2,mentor_13947eb3,Мария Егоров,DevOps Engineer,3.5,0.8782,0.8782,False,skill,False,0.3571,0.1857,0.2646,0.0708
mentee_411190f3,3,mentor_d22db590,Григорий Иванов,SRE,3.6,0.8269,0.8269,False,skill,False,0.3571,0.1857,0.2045,0.0796
mentee_411190f3,4,mentor_bdbb5078,Артём Попов,Infrastructure Engineer,3.0,0.8192,0.8192,False,skill,False,0.3571,0.1857,0.2499,0.0265
mentee_411190f3,5,mentor_33b8a70b,Валерия Соколов,SRE,4.4,0.8113,0.8113,False,skill,False,0.3571,0.1857,0.1182,0.1503
mentee_37ca741b,1,mentor_6aea9f28,Григорий Борисов,QA Engineer,4.6,0.8513,0.8513,False,exp,False,0.2046,0.1576,0.3308,0.1583
mentee_37ca741b,2,mentor_8b61fec3,Иван Кузнецов,QA Lead,3.7,0.8264,0.8264,False,exp,False,0.225,0.1615,0.3566,0.0833
mentee_37ca741b,3,mentor_2d77119c,Сергей Павлов,Manual Tester,3.9,0.7969,0.7969,False,exp,False,0.25,0.1619,0.285,0.1
mentee_37ca741b,4,mentor_0e3dfb65,Алексей Степанов,Manual Tester,4.5,0.7843,0.7843,False,exp,False,0.225,0.1619,0.2475,0.15
mentee_37ca741b,5,mentor_c8e061bb,Виктория Зайцев,Performance Tester,3.4,0.7475,0.7475,False,exp,False,0.225,0.1627,0.3014,0.0583
mentee_550c0c76,1,mentor_dceb1a85,Юлия Николаев,BI Analyst,4.4,0.8743,0.9792,True,skill,False,0.27,0.1221,0.2394,0.2428
mentee_550c0c76,2,mentor_9d85cb50,Егор Попов,Data Analyst,3.7,0.8157,0.9054,True,skill,False,0.3,0.1262,0.2466,0.1429
mentee_550c0c76,3,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.8138,0.887,True,rating,False,0.15,0.1246,0.2535,0.2857
mentee_550c0c76,4,mentor_113c1958,Ольга Попов,ML Engineer,4.1,0.864,0.864,False,skill,False,0.3,0.1246,0.2394,0.2
mentee_550c0c76,5,mentor_4af02f56,Максим Алексеев,Research Scientist,4.7,0.8156,0.8156,False,rating,False,0.2455,0.1236,0.1609,0.2857
mentee_fc99e31c,1,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.7803,0.8505,True,rating,True,0.0,0.2051,0.1625,0.4127
mentee_fc99e31c,2,mentor_467dea2c,Андрей Морозов,Data Scientist,5.0,0.7604,0.7604,False,rating,True,0.0,0.2015,0.1256,0.4333
mentee_fc99e31c,3,mentor_f061e9b1,Вера Соловьёв,Software Engineer,4.6,0.5833,0.7,True,rating,True,0.0,0.0971,0.0941,0.392
mentee_fc99e31c,4,mentor_9d15fed7,Денис Захаров,NLP Engineer,4.3,0.69,0.69,False,rating,True,0.0,0.2064,0.1535,0.3301
mentee_fc99e31c,5,mentor_1f8f33d5,Михаил Иванов,MLOps Engineer,4.5,0.6873,0.6873,False,rating,True,0.0,0.2047,0.1113,0.3714
mentee_b4ef03f9,1,mentor_a49c021b,Ксения Соколов,Web Analyst,4.5,0.9411,0.9411,False,skill,False,0.3727,0.1491,0.1465,0.2727
mentee_b4ef03f9,2,mentor_f96942c9,Вера Захаров,Marketing Analyst,4.8,0.9319,0.9319,False,skill,False,0.3727,0.1454,0.0956,0.3182
mentee_b4ef03f9,3,mentor_0c7311c4,Татьяна Петров,A/B Test Specialist,4.4,0.8634,0.9238,True,skill,False,0.3727,0.1459,0.0872,0.2576
mentee_b4ef03f9,4,mentor_b0698586,Максим Новиков,A/B Test Specialist,3.8,0.7725,0.9193,True,skill,False,0.3727,0.1459,0.0872,0.1667
mentee_b4ef03f9,5,mentor_5cb4cc3c,Алина Захаров,Product Analyst,4.0,0.7835,0.8697,True,skill,False,0.3727,0.1466,0.0673,0.197
mentee_30232873,1,mentor_d9156405,Антон Морозов,Crypto Analyst,4.8,0.6948,0.6948,False,rating,True,0.0,0.2412,0.1771,0.2765
mentee_30232873,2,mentor_cad81e83,Денис Кузнецов,Smart Contract Developer,4.6,0.5647,0.6494,True,rating,True,0.0,0.2412,0.0733,0.2502
mentee_30232873,3,mentor_e2a907f4,Тимур Соловьёв,Blockchain Developer,4.6,0.6465,0.6465,False,rating,True,0.0,0.2412,0.1552,0.2502
mentee_30232873,4,mentor_4b35f0b2,Кирилл Орлов,DeFi Developer,4.6,0.6289,0.6289,False,rating,True,0.0,0.2412,0.1375,0.2502
mentee_30232873,5,mentor_d0bd8cfd,Мария Попов,Smart Contract Developer,4.1,0.6151,0.6151,False,domain,True,0.0,0.2412,0.1896,0.1843
mentee_bc2c2d41,1,mentor_b671d7f6,Екатерина Петров,Technical Artist,4.0,0.8919,1.0346,True,skill,False,0.2714,0.2714,0.1811,0.168
mentee_bc2c2d41,2,mentor_deb7b68e,Вера Никитин,Unreal Engine Developer,4.4,0.928,1.0301,True,skill,False,0.2714,0.2714,0.1655,0.2197
mentee_bc2c2d41,3,mentor_320dae5f,Юлия Фёдоров,Technical Artist,4.8,0.9903,0.9903,False,skill,False,0.2714,0.2714,0.1761,0.2714
mentee_bc2c2d41,4,mentor_f122f58d,Владимир Алексеев,Unity Developer,4.9,0.9797,0.9797,False,skill,False,0.2714,0.2714,0.1655,0.2714
mentee_bc2c2d41,5,mentor_75b6e3e8,Михаил Семёнов,Game Developer,4.7,0.9774,0.9774,False,skill,False,0.2714,0.2714,0.1761,0.2585
mentee_eb1f0c30,1,mentor_d9156405,Антон Морозов,Crypto Analyst,4.8,0.9693,0.9693,False,skill,False,0.3,0.22,0.1893,0.26
mentee_eb1f0c30,2,mentor_cad81e83,Денис Кузнецов,Smart Contract Developer,4.6,0.8336,0.9586,True,skill,False,0.3,0.22,0.0784,0.2352
mentee_eb1f0c30,3,mentor_a33c1349,Дарья Захаров,DeFi Developer,4.2,0.8715,0.8715,False,skill,False,0.3,0.22,0.1658,0.1857
mentee_eb1f0c30,4,mentor_4b35f0b2,Кирилл Орлов,DeFi Developer,4.6,0.8271,0.8271,False,rating,False,0.225,0.22,0.1469,0.2352
mentee_eb1f0c30,5,mentor_58b0992b,Ольга Лебедев,Blockchain Developer,3.9,0.6834,0.8201,True,skill,False,0.2571,0.22,0.0578,0.1486
mentee_b7079134,1,mentor_c44e63fa,Вера Лебедев,SRE,4.4,0.7961,0.9553,True,skill,False,0.26,0.18,0.1132,0.2428
mentee_b7079134,2,mentor_2cf30255,Татьяна Борисов,Kubernetes Engineer,4.7,0.911,0.911,False,rating,False,0.26,0.18,0.1853,0.2857
mentee_b7079134,3,mentor_b2d6daa4,Алексей Макаров,Cloud Engineer,5.0,0.8326,0.8326,False,rating,False,0.26,0.18,0.0926,0.3
mentee_b7079134,4,mentor_085cc4b3,Алина Фёдоров,Cloud Engineer,4.1,0.8007,0.8007,False,exp,False,0.1672,0.18,0.2535,0.2
mentee_b7079134,5,mentor_3f55fe53,Владимир Козлов,Platform Engineer,3.3,0.6308,0.6939,True,skill,False,0.234,0.18,0.1311,0.0857
mentee_e29edb43,1,mentor_cc33e267,Алексей Никитин,Retention Analyst,4.9,0.9817,1.0504,True,skill,False,0.28,0.2072,0.2145,0.28
mentee_e29edb43,2,mentor_72037369,Алина Никитин,Growth Analyst,4.3,0.9014,0.9645,True,skill,False,0.28,0.2055,0.2026,0.2133
mentee_e29edb43,3,mentor_a49c021b,Ксения Соколов,Web Analyst,4.5,0.9357,0.9357,False,skill,False,0.28,0.207,0.2087,0.24
mentee_e29edb43,4,mentor_288413bd,Григорий Соловьёв,Growth Analyst,4.1,0.8682,0.8682,False,skill,False,0.28,0.2055,0.1961,0.1867
mentee_e29edb43,5,mentor_26efd06d,Ольга Васильев,Growth Analyst,3.9,0.86,0.86,False,skill,False,0.28,0.2055,0.2145,0.16
mentee_2d3b7a2d,1,mentor_9c70f935,Дмитрий Николаев,Frontend Developer,4.4,0.8449,0.8449,False,domain,False,0.1394,0.3182,0.218,0.1693
mentee_2d3b7a2d,2,mentor_56105218,Ольга Петров,Frontend Developer,4.4,0.842,0.842,False,domain,False,0.1046,0.3182,0.25,0.1693
mentee_2d3b7a2d,3,mentor_fcda6bbf,Ирина Никитин,TypeScript Developer,4.3,0.7661,0.835,True,domain,False,0.1255,0.3182,0.1631,0.1593
mentee_2d3b7a2d,4,mentor_14cf5716,Полина Кузнецов,Web Developer,3.9,0.8341,0.8341,False,domain,False,0.1394,0.3182,0.257,0.1195
mentee_2d3b7a2d,5,mentor_04d4bf40,Вера Морозов,Angular Developer,4.5,0.8298,0.8298,False,domain,False,0.0896,0.3182,0.2427,0.1792
mentee_33ade0fc,1,mentor_c44e63fa,Вера Лебедев,SRE,4.4,0.7701,0.9241,True,skill,False,0.2636,0.1545,0.1386,0.2134
mentee_33ade0fc,2,mentor_085cc4b3,Алина Фёдоров,Cloud Engineer,4.1,0.9041,0.9041,False,exp,False,0.2636,0.1545,0.3102,0.1757
mentee_33ade0fc,3,mentor_2cf30255,Татьяна Борисов,Kubernetes Engineer,4.7,0.8756,0.8756,False,rating,False,0.2433,0.1545,0.2267,0.2511
mentee_33ade0fc,4,mentor_b2d6daa4,Алексей Макаров,Cloud Engineer,5.0,0.7687,0.7687,False,rating,False,0.2372,0.1545,0.1133,0.2636
mentee_33ade0fc,5,mentor_6e3e76aa,Ирина Степанов,DevOps Engineer,3.3,0.7332,0.7332,False,skill,False,0.2636,0.1545,0.2398,0.0753
mentee_1e9ff61d,1,mentor_d8bdc449,Екатерина Орлов,Malware Analyst,4.6,0.8913,0.8913,False,rating,False,0.2091,0.1545,0.2398,0.2879
mentee_1e9ff61d,2,mentor_49610000,Алина Михайлов,SOC Analyst,4.7,0.8635,0.8635,False,rating,False,0.2091,0.1545,0.1969,0.3031
mentee_1e9ff61d,3,mentor_21e431d6,Сергей Петров,Security Architect,4.8,0.8615,0.8615,False,rating,False,0.2091,0.1545,0.1797,0.3182
mentee_1e9ff61d,4,mentor_601923cb,Денис Степанов,Incident Response Analyst,4.3,0.8328,0.8328,False,rating,False,0.2091,0.1545,0.2267,0.2424
mentee_1e9ff61d,5,mentor_0f522631,Тимур Никитин,Penetration Tester,4.9,0.8264,0.8264,False,rating,False,0.1568,0.1545,0.1969,0.3182
mentee_7eefd6da,1,mentor_d9156405,Антон Морозов,Crypto Analyst,4.8,0.9602,0.9602,False,skill,False,0.3308,0.1923,0.2448,0.1923
mentee_7eefd6da,2,mentor_cad81e83,Денис Кузнецов,Smart Contract Developer,4.6,0.7985,0.9183,True,skill,False,0.3308,0.1923,0.1014,0.174
mentee_7eefd6da,3,mentor_e2a907f4,Тимур Соловьёв,Blockchain Developer,4.6,0.8785,0.8785,False,skill,False,0.2977,0.1923,0.2145,0.174
mentee_7eefd6da,4,mentor_6a50b29e,Дмитрий Алексеев,Solidity Developer,4.9,0.8761,0.8761,False,skill,False,0.3308,0.1923,0.1607,0.1923
mentee_7eefd6da,5,mentor_a33c1349,Дарья Захаров,DeFi Developer,4.2,0.8749,0.8749,False,skill,False,0.3308,0.1923,0.2145,0.1374
mentee_11549b97,1,mentor_6ea7b2e6,Людмила Макаров,A/B Test Specialist,4.7,0.6524,0.7372,True,rating,True,0.0,0.1786,0.2028,0.2711
mentee_11549b97,2,mentor_a49c021b,Ксения Соколов,Web Analyst,4.5,0.6963,0.6963,False,exp,True,0.0,0.1825,0.2699,0.2439
mentee_11549b97,3,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.6249,0.6811,True,exp,True,0.0,0.0763,0.2775,0.2711
mentee_11549b97,4,mentor_b93ba98d,Надежда Фёдоров,Growth Analyst,4.3,0.6516,0.6516,False,exp,True,0.0,0.1811,0.2537,0.2168
mentee_11549b97,5,mentor_dceb1a85,Юлия Николаев,BI Analyst,4.4,0.5696,0.638,True,exp,True,0.0,0.0772,0.2621,0.2304
mentee_79b6c787,1,mentor_d539ab4f,Владимир Фёдоров,Data Scientist,4.8,0.9005,1.0716,True,skill,False,0.25,0.2121,0.1884,0.25
mentee_79b6c787,2,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.9477,1.033,True,skill,False,0.25,0.2159,0.2437,0.2381
mentee_79b6c787,3,mentor_39e6e908,Екатерина Михайлов,NLP Engineer,4.4,0.8675,1.0323,True,skill,False,0.25,0.2172,0.1979,0.2024
mentee_79b6c787,4,mentor_ab6a20de,Арсений Козлов,Computer Vision Engineer,4.2,0.7701,0.8779,True,skill,False,0.25,0.2155,0.126,0.1786
mentee_79b6c787,5,mentor_113c1958,Ольга Попов,ML Engineer,4.1,0.8628,0.8628,False,skill,False,0.25,0.2159,0.2302,0.1667
mentee_54a9990e,1,mentor_a49c021b,Ксения Соколов,Web Analyst,4.5,0.6681,0.6681,False,domain,True,0.0,0.2554,0.2168,0.1959
mentee_54a9990e,2,mentor_26efd06d,Ольга Васильев,Growth Analyst,3.9,0.607,0.607,False,domain,True,0.0,0.2535,0.2229,0.1306
mentee_54a9990e,3,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.5471,0.5963,True,exp,True,0.0,0.1065,0.2229,0.2177
mentee_54a9990e,4,mentor_3664ddff,Людмила Зайцев,Web Analyst,3.9,0.5898,0.5898,False,domain,True,0.0,0.2554,0.2038,0.1306
mentee_54a9990e,5,mentor_5a31b4e1,Алексей Михайлов,Product Analyst,4.5,0.5885,0.5885,False,domain,True,0.0,0.2511,0.1414,0.1959
mentee_b0b6c0c7,1,mentor_8654fd42,Иван Козлов,React Developer,4.8,0.7256,0.8054,True,rating,True,0.0,0.2714,0.1399,0.3143
mentee_b0b6c0c7,2,mentor_04d4bf40,Вера Морозов,Angular Developer,4.5,0.7118,0.7118,False,domain,True,0.0,0.2714,0.171,0.2694
mentee_b0b6c0c7,3,mentor_56105218,Ольга Петров,Frontend Developer,4.4,0.702,0.702,False,domain,True,0.0,0.2714,0.1761,0.2544
mentee_b0b6c0c7,4,mentor_fcda6bbf,Ирина Никитин,TypeScript Developer,4.3,0.6258,0.6821,True,domain,True,0.0,0.2714,0.1149,0.2395
mentee_b0b6c0c7,5,mentor_9c70f935,Дмитрий Николаев,Frontend Developer,4.4,0.6794,0.6794,False,domain,True,0.0,0.2714,0.1536,0.2544
mentee_3c8c7a85,1,mentor_d8bdc449,Екатерина Орлов,Malware Analyst,4.6,0.9146,0.9146,False,skill,False,0.25,0.25,0.1884,0.2262
mentee_3c8c7a85,2,mentor_0f522631,Тимур Никитин,Penetration Tester,4.9,0.9047,0.9047,False,skill,False,0.25,0.25,0.1547,0.25
mentee_3c8c7a85,3,mentor_49610000,Алина Михайлов,SOC Analyst,4.7,0.8928,0.8928,False,skill,False,0.25,0.25,0.1547,0.2381
mentee_3c8c7a85,4,mentor_21e431d6,Сергей Петров,Security Architect,4.8,0.8911,0.8911,False,skill,False,0.25,0.25,0.1411,0.25
mentee_3c8c7a85,5,mentor_601923cb,Денис Степанов,Incident Response Analyst,4.3,0.8686,0.8686,False,skill,False,0.25,0.25,0.1781,0.1905
mentee_a175271d,1,mentor_deab40c7,Вера Семёнов,React Native Developer,3.9,0.6036,0.7122,True,exp,True,0.0,0.1779,0.3,0.1257
mentee_a175271d,2,mentor_1bce2dca,Дмитрий Смирнов,Android Developer,4.9,0.6845,0.6845,False,exp,True,0.0,0.18,0.2845,0.22
mentee_a175271d,3,mentor_9376b8e5,Егор Волков,Mobile Architect,4.3,0.5597,0.6716,True,exp,True,0.0,0.1783,0.2137,0.1676
mentee_a175271d,4,mentor_bea5d5a1,Ольга Борисов,iOS Developer,4.5,0.615,0.615,False,exp,True,0.0,0.1783,0.2481,0.1886
mentee_a175271d,5,mentor_cac643ad,Антон Соловьёв,Android Developer,4.5,0.5689,0.5689,False,exp,True,0.0,0.18,0.2003,0.1886
